filename,url,bytes,sha256
UID_0030860_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0030/0030860/data/UID_0030860_RVC_003.tbl,4295,4295cab4071374be790985c0bbd8960f08b5ccc6d2ed6ee0f79d358ec5bcf2d2
UID_0030860_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0030/0030860/data/UID_0030860_RVC_004.tbl,3213,c8807febc3d0b9b2704b26a818c906c4f0096039409cb5fd3f8e297667d89d8b
UID_0030905_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0030/0030905/data/UID_0030905_RVC_001.tbl,2608,65e77ea50723526aba7e745007d2d94fe95fbe1c4b5b90dbd7abd2fa22da30e0
UID_0030905_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0030/0030905/data/UID_0030905_RVC_002.tbl,2291,7a98711f83e533566eb36b9b020a44eb35bd9f9f5e3cfca42567e189b91a0f72
UID_0030905_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0030/0030905/data/UID_0030905_RVC_003.tbl,2163,a07a8ce9210f3796e2d6f4aa3a68863284fd869bdcadd32644cd59251a739692
UID_0031039_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031039/data/UID_0031039_RVC_001.tbl,3263,a1e3ceca54cc7a44860b0c3570d13f7f9cf5db8c8a7fdc237ab718ce88c8aae8
UID_0031246_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031246/data/UID_0031246_RVC_001.tbl,4613,4f62cc3d7ab7d3cb57a4a1ba68a1fb9894697c91557512b489036ddf849c44ca
UID_0031246_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031246/data/UID_0031246_RVC_002.tbl,2864,863a0794bedfc85d1319ebe9ddc38b8ba7723336bc6ca2e49a90088d93d14788
UID_0031540_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031540/data/UID_0031540_RVC_001.tbl,5661,48ff82d26edd00425221ae38bf511897176a2850c64da6b728a63b16269a6292
UID_0031592_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031592/data/UID_0031592_RVC_001.tbl,2627,119f82287dce58517f6e40c4ace67fb1b2fe4baba468042c120869444223a0de
UID_0031688_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031688/data/UID_0031688_RVC_001.tbl,3731,852594015fadcb97bec5bd1ec9ff319b46fe37d438a5d8678ab1d2db007d44fa
UID_0031895_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031895/data/UID_0031895_RVC_001.tbl,1823,085cbcc8c2b1c9dbae622609e9ae5717b6d14b29072879fa43628a64690a75bc
UID_0031895_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0031/0031895/data/UID_0031895_RVC_002.tbl,2469,8e157b3624ecb8e0320d9d73bc8c36999f1e69e45c2dec87f5aec0ee0a671b1a
UID_0032480_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0032/0032480/data/UID_0032480_RVC_001.tbl,3753,199c52b685a6b10c4c3fa90cccdc74307518527e0d2de4e50ad2d9903c98abcf
UID_0032480_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0032/0032480/data/UID_0032480_RVC_002.tbl,5334,12df8e4a145f08cc5963c13e393c8273eed734a227e005f53dd2948b516aaf97
UID_0032480_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0032/0032480/data/UID_0032480_RVC_003.tbl,1851,4f26ff9b86ca5c02edb933fc34edcdf1abe611fa20068b9ffe5b0c9ce7475870
UID_0032916_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0032/0032916/data/UID_0032916_RVC_001.tbl,2864,8e6c65506fbc6338dc42021b93e2676617b32ce8921132784bcad9ee975e9426
UID_0032916_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0032/0032916/data/UID_0032916_RVC_002.tbl,3898,232a536cd19c30bd11b8ff0e95a4241887bd7e6822b46a093c13ca932207a130
UID_0032970_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0032/0032970/data/UID_0032970_RVC_001.tbl,3518,7a8158b1f46a00bda5dbe30550502934ddda1ba813b3e430f6633afcf25d7d72
UID_0033212_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033212/data/UID_0033212_RVC_001.tbl,2793,1ec5a9814108f9473d2242b855cddf0db1b8ab105c3f3a38e4d68d24e94e7371
UID_0033212_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033212/data/UID_0033212_RVC_002.tbl,3296,8269ae084539a91c58fac5b0cd93a1d088b9928b9816745fd4e75238bde9d811
UID_0033212_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033212/data/UID_0033212_RVC_003.tbl,2034,8a17d9de02333e48f87ea052c28614d074f5ab9c2c52a45964a5311f6f48bdaf
UID_0033212_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033212/data/UID_0033212_RVC_004.tbl,2331,091422e505272058bf156ecf4a6e3cef9828d77def5e753c0645d481297722ab
UID_0033212_RVC_005.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033212/data/UID_0033212_RVC_005.tbl,3903,2160d56fca5befffbe0bd984f485996ba3aa49ebb15162777e21c26ada27387a
UID_0033719_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033719/data/UID_0033719_RVC_001.tbl,2424,907e74dfdea2ee3fc96ddb849b65ee60a1cff7516c0a62d623a03b9a0c4bc577
UID_0033719_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033719/data/UID_0033719_RVC_002.tbl,3183,2c6d7a6d228d6c59f91611f35781cd11c583e0546064b42608e04d725f899d87
UID_0033719_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0033/0033719/data/UID_0033719_RVC_003.tbl,7238,dd6b93d3cd534a86c7cef4ed585afac6ec45ea7e2560a0e8aba4620aa43c712f
UID_0036028_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0036/0036028/data/UID_0036028_RVC_001.tbl,3290,9cd6154a6d39dc94506c95c8e168e51b2f9581fe90adaf5d4ca8655c869acc91
UID_0036028_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0036/0036028/data/UID_0036028_RVC_002.tbl,3290,1e059208e957ad31515e48cc3e41add07a1a4dc7920d52f3cd2aff84f6e241df
UID_0036795_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0036/0036795/data/UID_0036795_RVC_001.tbl,10924,acd3663305022c867e45f78537c5d915888c7e4103d07009a3cd5874e7b8d2f1
UID_0036853_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0036/0036853/data/UID_0036853_RVC_001.tbl,3290,746883618df77942d3f872cc63b1737b71f07426046cfb131209c218f78ce7c8
UID_0036853_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0036/0036853/data/UID_0036853_RVC_002.tbl,3290,9fbd25eb2a25bca0d113b4227ff96db19265a76898cae0405f6ec5b417f72fb0
UID_0037284_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037284/data/UID_0037284_RVC_001.tbl,3001,549cc2e7f39017f01a4851a04d2a8c865d5a4d9e264066520ae42498d48c2f68
UID_0037826_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_001.tbl,12115,94af249b27c30f9651cac188c113440384593c486db2910f02ffdc826c73f6ce
UID_0037826_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_002.tbl,2488,f044dc4365570cad96044e2e6f9f6ca89eab7f96a827705e19db68a0a9853fa6
UID_0037826_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_003.tbl,3309,2679c6ed569b00603950461a48a54c250b6078c17ec584a0abf68a3e1f80d125
UID_0037826_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_004.tbl,2817,4a3b967d32df2850e263c7aa9c18733600f322aa044eea98d2f5ac928b062180
UID_0037826_RVC_005.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_005.tbl,2125,d5169bfd6b2fbe579e77a74597e3080b88c02d5261229468d200d2166a77d128
UID_0037826_RVC_006.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_006.tbl,2815,55ce090a48113fee8f882b005b678b8e91472dda41ab1fdd3508684593d2755b
UID_0037826_RVC_007.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0037/0037826/data/UID_0037826_RVC_007.tbl,6340,077ff6f302d18d557815ed1bdb27cd57eb15a9a365a8552b92890b43ebdef87f
UID_0038558_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0038/0038558/data/UID_0038558_RVC_001.tbl,5724,56443c6e12f989934ed483e33d4c8e306150cb1a8118b0e844d4744563b2ea71
UID_0038657_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0038/0038657/data/UID_0038657_RVC_001.tbl,2174,b7d977b5c2f48f2000a5aeeb690af0189ac17f4a579bea7e70775f14827a9985
UID_0039417_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0039/0039417/data/UID_0039417_RVC_001.tbl,3248,b16841e94eca1e97fa570399df438eed73cc99edb83c7c789d263162d791767d
UID_0039780_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0039/0039780/data/UID_0039780_RVC_001.tbl,2132,27c062011b4d52d146ae724ba209b639d4497804a4bddcf02444f96e4928e4d2
UID_0039780_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0039/0039780/data/UID_0039780_RVC_002.tbl,1839,2938e868b4798c7bd2def1534d266dfcdb2d50f9769ee61cbf88f3c5f02fc860
UID_0039780_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0039/0039780/data/UID_0039780_RVC_003.tbl,3235,224bd2e881ff1222fcfa32db32e4134d0b0650326ccb6b15a0e2de39b2c9702a
UID_0040687_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040687/data/UID_0040687_RVC_001.tbl,3185,682e14027dd1074ae794c94b1c1827d35673beee3bbdc93613b67ce2130c851c
UID_0040687_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040687/data/UID_0040687_RVC_002.tbl,2172,3109cbd83a992d9b57660c3b10ffc9176f47a72df5204622026a3e0096d4dc66
UID_0040687_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040687/data/UID_0040687_RVC_003.tbl,1776,23130a37b8085f774930e5ef9a014b0c6366a2f944be6a70b8f24586f5d328d6
UID_0040693_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040693/data/UID_0040693_RVC_001.tbl,6034,15684fe8be4f9ec83669361bf58206adcbfd8991249d7b4b72db49092b3c69db
UID_0040693_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040693/data/UID_0040693_RVC_002.tbl,7234,ff0161ab2cbb9ffc7545f31f9a1368f2dd586456bae7d63dc9f8f2ea2d28bd3f
UID_0040693_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040693/data/UID_0040693_RVC_003.tbl,2753,a730b16fd36a08a8b997636b5eae63566f1ff0bcd7c70627e7a3c9ff3488dbca
UID_0040843_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040843/data/UID_0040843_RVC_001.tbl,3648,e41b1a2a76bb4004b1c6ec029392f46451c262deac8eca4e36b1873e361ee7b3
UID_0040843_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040843/data/UID_0040843_RVC_002.tbl,2265,a7aa39823f2a8c6c49180a6bd8d1dee78dfe68e6b5873349850d42fafde880f6
UID_0040952_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040952/data/UID_0040952_RVC_001.tbl,3229,8b943ad594954963b6d8cf8ced2dc426b786d47d4d9638a14ddf46799d2438e1
UID_0040952_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0040/0040952/data/UID_0040952_RVC_002.tbl,2722,9d81a058858f8bea3cbb74a633574213a436a2217d7645963411cd68e0c55ef2
UID_0041704_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0041/0041704/data/UID_0041704_RVC_001.tbl,2994,09b9dd380911548c087d4776ee0a9c5c1501614f10c05e0e24381f82556b2e2a
UID_0042030_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042030/data/UID_0042030_RVC_001.tbl,2109,15c40cda8b4e44972b1773072e2df8f4cf0b6372c4234f2af8f3598de8e008bf
UID_0042030_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042030/data/UID_0042030_RVC_002.tbl,3443,044445dd14f6a53be884cd020d1b4d63653c82dc3f5eee0b080498c0463c0561
UID_0042030_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042030/data/UID_0042030_RVC_003.tbl,4785,f1fefd0d46184717f13841c7b17478485cb961b43fbdaddfd33fa5fd951fdd13
UID_0042202_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042202/data/UID_0042202_RVC_001.tbl,3908,4e68d0eb20c480ace34460b97d3e16bd1af6632039e915738ebb29bb5b0e1e7e
UID_0042282_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042282/data/UID_0042282_RVC_001.tbl,2462,3ade6b09b2fc08d6716adb5a69667596254267975b41ebe255b84a91b8639010
UID_0042282_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042282/data/UID_0042282_RVC_002.tbl,3218,c4f92fd029d900dcefeea44848b6c4bee03d4244f166b1610ec2573924b2b95d
UID_0042438_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042438/data/UID_0042438_RVC_001.tbl,1593,373de1251203455b9594a168fc1348f5db632960b947ab6d8224e51e25ac0dd8
UID_0042438_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042438/data/UID_0042438_RVC_002.tbl,1117,41d00589ddcb335f35515d9903811768047beb94b7eccef06b59de278256de9b
UID_0042446_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042446/data/UID_0042446_RVC_001.tbl,2641,dc3190f9e0f0940b2bf8df50afe56fd7fec86beac9800c53d0bc4cad395794ef
UID_0042723_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042723/data/UID_0042723_RVC_001.tbl,6481,9de4fdd5f54db3085cb580d2badbec67f5d5b5d9025774790b0bff3a31a3797d
UID_0042723_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042723/data/UID_0042723_RVC_002.tbl,4083,0d132a2afac5324817594151a0031b1e2901037dfca877abc87892d49bab2e11
UID_0042723_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042723/data/UID_0042723_RVC_003.tbl,4527,09988e817243e4a8193de40e095d4e545bddcc54e6440d64efe33bdf0f56f4ca
UID_0042723_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0042/0042723/data/UID_0042723_RVC_004.tbl,6642,0291d7b85866c3a5eec4424682d7f4bf9ee3b49d80aba21fc758022ba57f84f3
UID_0043177_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043177/data/UID_0043177_RVC_001.tbl,2218,c50e85a5c06be99bf14fe00398f02cd62d5a8ce8b9b9889c6f185aee8393694f
UID_0043177_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043177/data/UID_0043177_RVC_002.tbl,3358,c40473398d0130a8fda366eb115c31a25257f46dc4be98992f45345137a3cea6
UID_0043177_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043177/data/UID_0043177_RVC_003.tbl,7041,8418cc40b998359ba4e676822a6d72cf3ec4778a804ff3473a0e1de3c7e34e94
UID_0043587_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_001.tbl,5541,85622e16449b95ac0033dac6fc7c5858dc38e3643bc5d5ed73ac5c9f973c5639
UID_0043587_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_002.tbl,16389,28483eb05e8728a0fc0315cbe60496a3b5fa461f8819d1b6620c47f1a9436839
UID_0043587_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_003.tbl,10530,3c1fc7745786b9d09718104d87cbfc9c99b1acb5d23d33b2e8089fd7859ec85f
UID_0043587_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_004.tbl,9065,62acff5f4d1d1cd916bec391565706193fc4addbb81fe00ded188f41d412a3b8
UID_0043587_RVC_005.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_005.tbl,4338,928c4e1c952cc93ba608a63cb78075563efcd07cc6bc01f43d86e423aeabc239
UID_0043587_RVC_006.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_006.tbl,12453,77b1e25d148e68518dc16ef96ff8510fcf9972ffee9b072658b69acad33c25ee
UID_0043587_RVC_007.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_007.tbl,2319,0244bd6bf634f11f300191d9e17afdf2aaad502bacdd402c6fea61eef2577419
UID_0043587_RVC_008.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_008.tbl,17613,631f7076287f48afe5bdb45db864b5ce8eef53a010eb4e6ef31de853c5cb500e
UID_0043587_RVC_009.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043587/data/UID_0043587_RVC_009.tbl,1728,ee7f3c85687cea0725be1cdb4c8be5185d0486b2fb938e997cf30c13415b27f6
UID_0043674_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043674/data/UID_0043674_RVC_001.tbl,2643,1548760e167517be7c06dc446ac0de7c1aa356b4477d6f6d8b19a0f01b885c2b
UID_0043686_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043686/data/UID_0043686_RVC_001.tbl,3684,d26c7e97e58646a0b4236ef489dc5cb32b7a316c5564b3da847f66523c0bc7ee
UID_0043686_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043686/data/UID_0043686_RVC_002.tbl,2839,8f43e97f8c71cd46e608282b712ba996d7df6c2f8fa053aa36f470c374507e76
UID_0043790_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0043/0043790/data/UID_0043790_RVC_001.tbl,5059,9ba3a8732cf25fe66104c2aa7cc3448a5308b60e65109f62df4c73d8b0fea8d1
UID_0045406_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045406/data/UID_0045406_RVC_001.tbl,5518,9de51dc4f4e09bb61d221e7ac11f415c0f1cfa42a0ccf146de7f2edb3f7e9044
UID_0045982_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_001.tbl,4355,1163b71b7fc2dddbbb177b274a70f7d4d34b098c463a92996e6870ad3c24b573
UID_0045982_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_002.tbl,2608,1a00d19f66e25760bc71abaa2b63319594f23307f2bba8c85e37690ce9a6099e
UID_0045982_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_003.tbl,4464,bcca3ce837bf582d37eed78702ca85c6d8e5e50db4e18a4d4ce690863d2ea3e9
UID_0045982_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_004.tbl,4719,b7b756a8179cdc7d1af7e57f0cfafca84caa96d5799926647b2941ba831c7802
UID_0045982_RVC_005.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_005.tbl,1650,ef3c095829c49ab454ffb27ca41d414c28cfbeb0fa7f213d549f113a88133a28
UID_0045982_RVC_006.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_006.tbl,5961,09e9872d28f5db68d4818425bb4562659e969821fe16bdbf539a8ece70e63f5c
UID_0045982_RVC_007.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_007.tbl,2867,110c199bee64aae766b3b3d5b4950e78f7f3ec9dd290760abd713e63767ce4e6
UID_0045982_RVC_008.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0045/0045982/data/UID_0045982_RVC_008.tbl,2867,ac5eaa2732ffbf9698a82a42921c9d27ecd61d47fb4dac0e671288d4e2965298
UID_0046076_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0046/0046076/data/UID_0046076_RVC_001.tbl,2797,fd969517f09e41eb0960fabdbad1aea701e71edab4b22bb8cac688111d80d326
UID_0046076_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0046/0046076/data/UID_0046076_RVC_002.tbl,1486,6b0b9e468672a26a0cf4492dc050110f3d4b9999cd00d662a108079ab216111a
UID_0046471_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0046/0046471/data/UID_0046471_RVC_001.tbl,6479,33a79ae37af405a263f789b5baa6363a9cb00629c31ded4e85f36f37ff053ace
UID_0047007_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047007/data/UID_0047007_RVC_001.tbl,2768,9915e5b608af97c20fa89cee08b71b2969b71ef3c6754f7f6e95aa92d1f5c2e0
UID_0047202_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047202/data/UID_0047202_RVC_001.tbl,2407,7a5add3a02123fdc70b5ad0642c4a9e39bd2a59a68ea2c7d9abd77a5cd5d3ae3
UID_0047202_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047202/data/UID_0047202_RVC_002.tbl,2613,3695f40b22c39f7687b28daaa50b214b5181cce396172a913abd022f6d7fb40d
UID_0047202_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047202/data/UID_0047202_RVC_003.tbl,2904,c43cf0579561256d9a548df06bd5f07029d00a7f53bf50cc93023c6293c9c224
UID_0047202_RVC_004.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047202/data/UID_0047202_RVC_004.tbl,3183,0da288cf220ae02ff76dbe0b152ec9752cafb71a529c8c208851a12d0cec0b5f
UID_0047202_RVC_005.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047202/data/UID_0047202_RVC_005.tbl,17506,4b93a3700b2ac890a9d6e94f79cfb26083bcf8a970452906b36a047c07b47dcc
UID_0047592_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0047/0047592/data/UID_0047592_RVC_001.tbl,3513,432264f6997e61126878686999e8996611f4b4744431e892073af4e07cb3112b
UID_0048113_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0048/0048113/data/UID_0048113_RVC_001.tbl,3561,0dbbb799d8a1980d5f03ac7353bd563630ba67098cb13d5efbc096e2496f0f1d
UID_0048113_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0048/0048113/data/UID_0048113_RVC_002.tbl,4924,72a71445c2207befe0b6d4e9988436b00f4d556694d0e87421fcba4f42105d52
UID_0048113_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0048/0048113/data/UID_0048113_RVC_003.tbl,2211,a6529266fdea012b9c558a9b0aefb39cbba70593ba63dcbe4fc59dccfcf5b992
UID_0048711_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0048/0048711/data/UID_0048711_RVC_001.tbl,2966,53ec75b598c4479d957353933ed8cc849e4c5a1c6da71a2e90357185fe335259
UID_0048739_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0048/0048739/data/UID_0048739_RVC_001.tbl,2202,c08d48d0910e48e6f62ca5d7dc2fcae8ae2f2ab9798ddb3bc54ac6461188d4d4
UID_0048780_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0048/0048780/data/UID_0048780_RVC_001.tbl,3780,c336db4200caf4859b7147a49975dcc5686333c3866ba67c3c74e30602d2f585
UID_0049067_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0049/0049067/data/UID_0049067_RVC_001.tbl,6692,6ce85fdd7e2c86ada69f6a801bb3ff249f2f46c064c70a717463f69bf28cde96
UID_0049081_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0049/0049081/data/UID_0049081_RVC_001.tbl,3512,cfa53d9c3fa42f5ba3a842013d0e3d54f021a5a42f7214e3ca45e3d2be6fcdcc
UID_0049081_RVC_002.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0049/0049081/data/UID_0049081_RVC_002.tbl,4435,8e90912569065b8137de44bcea6f462f5047d2e228e70a63532599e67f6ea2ba
UID_0049081_RVC_003.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0049/0049081/data/UID_0049081_RVC_003.tbl,1790,6a93857a58c9cd0bc0bd0b38cf94be21a5aa9da97f7b6f10236ee3c7a1770f23
UID_0049699_RVC_001.tbl,http://exoplanetarchive.ipac.caltech.edu:80/data/ExoData/0049/0049699/data/UID_0049699_RVC_001.tbl,2962,d54525f45d1b748e7be988b4ef196c5852de830b2dd903f2a1b6fd7a8d4cf1e5
