file,host_in_file,n_obs,t_baseline_days,telescope,reference,pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
UID_0003834_RVC_001.tbl,HD 4732,48,2688.629539999645,1.88m OAO,"Sato et al. 2013 (2013, ApJ, 762, 9)",HD 4732 c,HD 4732,HD 4732,HIP 3834,TIC 63905972,12.3085089,-24.1369079,54.7841,3184.2,58.12,-57.6,4.725,0.057,-0.057,0.187,0.034,-0.066,,,,108.5,16.6,-13.2,2459459.3,138.8,-125.9,,,,3.365,0.116,-0.269,3.365,0.116,-0.269,38.03,1.3,-3.15,1.39,0.15,-0.17,5.03,0.12,-0.13,4898.0,,,Radial Velocity,2012.0,1.0
UID_0004297_RVC_001.tbl,HD 5319,30,1115.018980000168,10m Keck I,"Robinson et al. 2007 (ApJ, 670, 1391)",HD 5319 b,HD 5319,HD 5319,HIP 4297,TIC 344627954,13.7558096,0.7893425,121.405,637.1,1.4,-1.4,1.57,0.11,-0.11,0.092,0.025,-0.025,,,,158.0,15.0,-15.0,2456382.0,26.0,-26.0,,,,1.556,0.042,-0.042,1.556,0.042,-0.042,31.46,0.83,-0.83,1.27,,,4.06,,,4871.0,,,Radial Velocity,2007.0,1.0
UID_0004297_RVC_001.tbl,HD 5319,30,1115.018980000168,10m Keck I,"Robinson et al. 2007 (ApJ, 670, 1391)",HD 5319 c,HD 5319,HD 5319,HIP 4297,TIC 344627954,13.7558096,0.7893425,121.405,872.2,6.0,-6.0,1.93,0.13,-0.13,0.183,0.064,-0.064,,,,244.0,25.0,-25.0,2453443.0,58.0,-58.0,,,,1.053,0.072,-0.072,1.053,0.072,-0.072,19.4,1.4,-1.4,1.27,,,4.06,,,4871.0,,,Radial Velocity,2014.0,1.0
UID_0004552_RVC_001.tbl,HD 5608,43,3190.207419999875,1.88m OAO,"Sato et al. 2012 (2012, PASJ, 64, 135)",HD 5608 b,HD 5608,HD 5608,HIP 4552,TIC 53873088,14.5594349,33.9505774,58.1105,768.7,4.72,-1.67,1.79,0.007,-0.003,0.11,0.029,-0.08,,,,-91.9,15.4,-69.1,2453936.4,27.8,-721.7,,,,1.168,0.062,-0.057,1.168,0.062,-0.057,21.95,1.17,-1.14,1.29,0.23,-0.23,5.43,0.7,-0.62,4807.0,,,Radial Velocity,2012.0,1.0
UID_0005054_RVC_001.tbl,HD 6434,130,1500.8686000001617,1.2m Euler Swiss telescope,"Mayor et al. 2004 (A&A, 415, 391)",HD 6434 b,HD 6434,HD 6434,HIP 5054,TIC 180871947,16.1663441,-39.4904909,42.358,21.998,0.009,-0.009,0.14,0.0,0.0,0.17,0.03,-0.03,,,,,,,,,,,,,0.49,0.04,-0.04,0.49,0.04,-0.04,34.2,1.1,-1.1,1.1,0.13,-0.13,1.12,0.01,-0.01,5769.0,14.0,-14.0,Radial Velocity,2003.0,1.0
UID_0006379_RVC_001.tbl,HD 7924,93,2540.0189999998547,10m Keck I,"Howard et al. 2009 (ApJ, 969, 75)",HD 7924 b,HD 7924,HD 7924,HIP 6379,TIC 468723402,20.4956562,76.7101475,16.9922,5.39792,0.00025,-0.00025,0.06,0.0,0.0,0.06,0.05,-0.05,,,,,,,,,,,,,0.02,0.0,0.0,0.02,0.0,0.0,3.6,0.2,-0.2,0.65,0.05,-0.05,0.78,0.01,-0.01,5131.0,14.0,-14.0,Radial Velocity,2008.0,1.0
UID_0006379_RVC_001.tbl,HD 7924,93,2540.0189999998547,10m Keck I,"Howard et al. 2009 (ApJ, 969, 75)",HD 7924 c,HD 7924,HD 7924,HIP 6379,TIC 468723402,20.4956562,76.7101475,16.9922,15.299,0.0032,-0.0033,0.1134,0.0013,-0.0014,0.098,0.096,-0.069,,,,27.0,52.0,-60.0,,,,,,,0.0247302,0.00229683,-0.0022339,0.0247302,0.00229683,-0.0022339,2.31,0.21,-0.2,0.832,0.022,-0.036,0.7821,0.0258,-0.0258,5075.0,83.0,-83.0,Radial Velocity,2015.0,1.0
UID_0006379_RVC_001.tbl,HD 7924,93,2540.0189999998547,10m Keck I,"Howard et al. 2009 (ApJ, 969, 75)",HD 7924 d,HD 7924,HD 7924,HIP 6379,TIC 468723402,20.4956562,76.7101475,16.9922,24.451,0.015,-0.017,0.1551,0.0018,-0.0019,0.21,0.13,-0.12,,,,119.0,210.0,-97.0,,,,,,,0.0202624,0.00248561,-0.00245414,0.0202624,0.00248561,-0.00245414,1.65,0.21,-0.21,0.832,0.022,-0.036,0.7821,0.0258,-0.0258,5075.0,83.0,-83.0,Radial Velocity,2015.0,1.0
UID_0006643_RVC_001.tbl,HD 8574,10,2013.205161999911,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",HD 8574 b,HD 8574,HD 8574,HIP 6643,TIC 18121498,21.3033807,28.5660169,44.8264,227.0,0.2,-0.2,0.76,0.01,-0.01,0.3,0.03,-0.03,,,,,,,,,,,,,2.03,0.14,-0.14,2.03,0.14,-0.14,58.3,1.8,-1.8,1.34,0.12,-0.12,1.38,0.02,-0.02,6064.0,14.0,-14.0,Radial Velocity,2002.0,1.0
UID_0006643_RVC_002.tbl,HD 8574,16,1133.9566429997794,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",HD 8574 b,HD 8574,HD 8574,HIP 6643,TIC 18121498,21.3033807,28.5660169,44.8264,227.0,0.2,-0.2,0.76,0.01,-0.01,0.3,0.03,-0.03,,,,,,,,,,,,,2.03,0.14,-0.14,2.03,0.14,-0.14,58.3,1.8,-1.8,1.34,0.12,-0.12,1.38,0.02,-0.02,6064.0,14.0,-14.0,Radial Velocity,2002.0,1.0
UID_0006643_RVC_003.tbl,HD 8574,41,1740.2172999996692,1.93m,"Perrier et al. 2003 (A&A, 410, 1039)",HD 8574 b,HD 8574,HD 8574,HIP 6643,TIC 18121498,21.3033807,28.5660169,44.8264,227.0,0.2,-0.2,0.76,0.01,-0.01,0.3,0.03,-0.03,,,,,,,,,,,,,2.03,0.14,-0.14,2.03,0.14,-0.14,58.3,1.8,-1.8,1.34,0.12,-0.12,1.38,0.02,-0.02,6064.0,14.0,-14.0,Radial Velocity,2002.0,1.0
UID_0006643_RVC_004.tbl,HD 8574,44,832.730729999952,9.2m Hobby Eberly Telescope (HET),"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 8574 b,HD 8574,HD 8574,HIP 6643,TIC 18121498,21.3033807,28.5660169,44.8264,227.0,0.2,-0.2,0.76,0.01,-0.01,0.3,0.03,-0.03,,,,,,,,,,,,,2.03,0.14,-0.14,2.03,0.14,-0.14,58.3,1.8,-1.8,1.34,0.12,-0.12,1.38,0.02,-0.02,6064.0,14.0,-14.0,Radial Velocity,2002.0,1.0
UID_0006643_RVC_005.tbl,HD 8574,16,1901.9174399999902,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 8574 b,HD 8574,HD 8574,HIP 6643,TIC 18121498,21.3033807,28.5660169,44.8264,227.0,0.2,-0.2,0.76,0.01,-0.01,0.3,0.03,-0.03,,,,,,,,,,,,,2.03,0.14,-0.14,2.03,0.14,-0.14,58.3,1.8,-1.8,1.34,0.12,-0.12,1.38,0.02,-0.02,6064.0,14.0,-14.0,Radial Velocity,2002.0,1.0
UID_0007339_RVC_001.tbl,2MASS J01343317+6856535,14,706.0629509999417,2.5m Sloan Foundation Telescope,"Thomas et al. 2016 (PASP, 128, 5003)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0007339_RVC_002.tbl,2MASS J01343317+6856535,14,706.0629509999417,2.5m Sloan Foundation Telescope,"Thomas et al. 2016 (PASP, 128, 5003)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0007513_RVC_001.tbl,HR 458,52,1595.6599999996834,1.5m Tillinghast,"Butler et al. 1999 (ApJ, 526, 916)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_001.tbl,HR 458,52,1595.6599999996834,1.5m Tillinghast,"Butler et al. 1999 (ApJ, 526, 916)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_001.tbl,HR 458,52,1595.6599999996834,1.5m Tillinghast,"Butler et al. 1999 (ApJ, 526, 916)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_002.tbl,HR 458,89,4195.712999999989,3.0m Shane and 0.6m CAT,"Butler et al. 1999 (ApJ, 526, 916)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_002.tbl,HR 458,89,4195.712999999989,3.0m Shane and 0.6m CAT,"Butler et al. 1999 (ApJ, 526, 916)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_002.tbl,HR 458,89,4195.712999999989,3.0m Shane and 0.6m CAT,"Butler et al. 1999 (ApJ, 526, 916)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_003.tbl,Ups And,268,6174.029134999961,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_003.tbl,Ups And,268,6174.029134999961,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_003.tbl,Ups And,268,6174.029134999961,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_004.tbl,ups And,248,5550.818000000436,3.0m Shane or 0.6m CAT,"Fischer et al. 2003 (ApJ, 586, 1394)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_004.tbl,ups And,248,5550.818000000436,3.0m Shane or 0.6m CAT,"Fischer et al. 2003 (ApJ, 586, 1394)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_004.tbl,ups And,248,5550.818000000436,3.0m Shane or 0.6m CAT,"Fischer et al. 2003 (ApJ, 586, 1394)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_005.tbl,Ups And,71,2566.0795999998227,1.93m,"Naef et al. 2004 (A&A, 414, 351)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_005.tbl,Ups And,71,2566.0795999998227,1.93m,"Naef et al. 2004 (A&A, 414, 351)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_005.tbl,Ups And,71,2566.0795999998227,1.93m,"Naef et al. 2004 (A&A, 414, 351)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_006.tbl,ups And,41,2293.850700000301,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2007 (ApJ, 654, 625)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_006.tbl,ups And,41,2293.850700000301,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2007 (ApJ, 654, 625)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_006.tbl,ups And,41,2293.850700000301,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2007 (ApJ, 654, 625)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_007.tbl,ups And,284,4747.948033999652,3.0m Shane and 0.6m CAT,"Wright et al. 2009 (ApJ, 693, 1084)",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_007.tbl,ups And,284,4747.948033999652,3.0m Shane and 0.6m CAT,"Wright et al. 2009 (ApJ, 693, 1084)",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_007.tbl,ups And,284,4747.948033999652,3.0m Shane and 0.6m CAT,"Wright et al. 2009 (ApJ, 693, 1084)",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_008.tbl,HD 9826,8,373.9895399999805,10m Keck I,"Howard & Fulton, 2016",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_008.tbl,HD 9826,8,373.9895399999805,10m Keck I,"Howard & Fulton, 2016",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_008.tbl,HD 9826,8,373.9895399999805,10m Keck I,"Howard & Fulton, 2016",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_009.tbl,HD 9826,312,6166.046420000028,3.0m Shane,"Howard & Fulton, 2016",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_009.tbl,HD 9826,312,6166.046420000028,3.0m Shane,"Howard & Fulton, 2016",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_009.tbl,HD 9826,312,6166.046420000028,3.0m Shane,"Howard & Fulton, 2016",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_010.tbl,HD 9826,17,2576.0055999998003,3.0m Shane,"Howard & Fulton, 2016",ups And b,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,4.617033,2.3e-05,-2.3e-05,0.05922166,2e-07,-2e-07,0.0215,0.0007,-0.0007,,,,324.9,3.8,-3.8,2450005.368,0.049,-0.049,,,,0.6876,0.0044,-0.0044,0.6876,0.0044,-0.0044,70.51,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1996.0,1.0
UID_0007513_RVC_010.tbl,HD 9826,17,2576.0055999998003,3.0m Shane,"Howard & Fulton, 2016",ups And c,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,241.258,0.064,-0.064,0.827774,1.5e-05,-1.5e-05,0.2596,0.0079,-0.0079,,,,241.7,1.6,-1.6,2450157.78,0.84,-0.84,,,,1.981,0.019,-0.019,1.981,0.019,-0.019,68.14,0.45,-0.45,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007513_RVC_010.tbl,HD 9826,17,2576.0055999998003,3.0m Shane,"Howard & Fulton, 2016",ups And d,ups And,HD 9826,HIP 7513,TIC 189576919,24.1983534,41.4038147,13.4054,1276.46,0.57,-0.57,2.51329,0.00075,-0.00075,0.2987,0.0072,-0.0072,,,,258.82,0.43,-0.43,2451347.48,0.48,-0.48,,,,4.132,0.029,-0.029,4.132,0.029,-0.029,56.26,0.52,-0.52,1.3,,,1.56,,,,,,Radial Velocity,1999.0,1.0
UID_0007978_RVC_001.tbl,HD 10647,28,2743.241386000067,3.9m Anglo-Australian Telescope (AAT),"Butler et al. 2006 (ApJ, 646, 505)",HD 10647 b,HD 10647,HD 10647,HIP 7978,TIC 229137615,25.6233526,-53.7412852,17.3357,989.2,8.1,-8.1,2.015,0.011,-0.011,0.15,0.08,-0.08,,,,212.0,39.0,-39.0,2453654.0,99.0,-99.0,,,,0.94,0.08,-0.08,0.94,0.08,-0.08,18.1,1.7,-1.7,1.11,0.02,-0.02,1.1,0.02,-0.02,6218.0,20.0,-20.0,Radial Velocity,2006.0,1.0
UID_0007981_RVC_001.tbl,HD 10476,69,3606.1718999999575,10m Keck I,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0007981_RVC_002.tbl,HD 10476,65,2741.681009999942,10m Keck I,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0007981_RVC_003.tbl,HD 10476,49,6166.0925300000235,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0007981_RVC_004.tbl,HD 10476,15,2554.0722099998966,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0008102_RVC_001.tbl,HD 10700,191,3658.059200000018,10m Keck I,"Howard & Fulton, 2016",tau Cet g,tau Cet,HD 10700,HIP 8102,TIC 419015728,26.0093029,-15.9337987,3.60304,20.0,0.02,-0.01,0.133,0.001,-0.002,0.06,0.13,-0.06,,,,395.341,36.096,-84.798,,,,,,,0.00550609,0.00078658,-0.00125853,0.00550609,0.00078658,-0.00125853,0.49,0.07,-0.11,0.783,0.012,-0.012,,,,,,,Radial Velocity,2017.0,1.0
UID_0008102_RVC_001.tbl,HD 10700,191,3658.059200000018,10m Keck I,"Howard & Fulton, 2016",tau Cet h,tau Cet,HD 10700,HIP 8102,TIC 419015728,26.0093029,-15.9337987,3.60304,49.41,0.08,-0.1,0.243,0.003,-0.003,0.23,0.16,-0.15,,,,7.45,37.24,-48.13,,,,,,,0.0057578,0.00213951,-0.00081805,0.0057578,0.00213951,-0.00081805,0.39,0.15,-0.06,0.783,0.012,-0.012,,,,,,,Radial Velocity,2017.0,1.0
UID_0008102_RVC_001.tbl,HD 10700,191,3658.059200000018,10m Keck I,"Howard & Fulton, 2016",tau Cet f,tau Cet,HD 10700,HIP 8102,TIC 419015728,26.0093029,-15.9337987,3.60304,636.13,11.7,-47.69,1.334,0.017,-0.044,0.16,0.07,-0.16,,,,119.75,41.25,-70.47,,,,,,,0.0123651,0.00330365,-0.00431048,0.0123651,0.00330365,-0.00431048,0.35,0.1,-0.12,0.783,0.012,-0.012,,,,,,,Radial Velocity,2017.0,1.0
