file,host,n_obs,n_planets,median_sigma_ms,rms_catalog_init,rms_random_best,rms_random_median,rms_random_worst,tperi_shifts_d,trend_coefs
UID_0116906_RVC_001.tbl,HD 222582,37,1,2.9,34.18053135416965,34.18040521076309,115.71874854973042,171.24992935535994,-239.8457,"0.00338542,3.08914e-05"
UID_0116906_RVC_002.tbl,HD 222582,24,1,3.25,13.573684872178216,15.626609476973828,86.78719371346433,86.97159624456991,+249.5055,"-0.149676,-0.000500811"
UID_0118319_RVC_001.tbl,HD 224693,24,1,2.965,3.9572863320629357,3.956965629445316,3.958551412715999,3.95857434889331,+8.9304,"-0.000185732,1.41388e-05"
UID_0152734_RVC_001.tbl,HD 41004B,86,1,5.0,4117.595005473929,4118.694097468849,4225.414412719557,4305.855748175616,+0.1687,"-1.66552,-0.0105879"
UID_0152734_RVC_002.tbl,HD 41004B,103,1,600.0,551.1764163837929,551.1746083709324,551.1767063454537,551.1781206443078,-0.0002,"-0.0550295,-0.00275562"
UID_0152734_RVC_003.tbl,HD 41004B,149,1,600.0,581.8094251529661,581.8093285462194,581.809368563041,581.8096319837363,+0.0005,"0.533688,-0.00066072"
UID_0250257_RVC_001.tbl,GJ 317,18,2,4.375,10.279586845225952,9.621349146367903,9.621395200896975,10.656394735199502,"+2.1402,+1702.5573","0.0158614,-1.46321e-05"
UID_0250599_RVC_001.tbl,GJ 1214,27,1,4.892,5.352058719538183,5.351805106560825,5.352143815899109,5.354449380716034,-0.0434,"-0.117147,0.00258861"
UID_0250911_RVC_001.tbl,GJ 3470,61,1,3.73,5.480282406653632,5.478937218914974,5.481509767504083,5.4881545335945825,+1.5096,"0.000327835,2.08216e-06"
UID_0250999_RVC_001.tbl,GJ 3634,54,1,2.5,2.9752601168105257,2.974944081367818,2.9752469582728573,2.9755715062641395,-0.2052,"0.0121698,-7.9228e-05"
UID_0300004_RVC_002.tbl,OGLE-TR-132,5,1,49.0,14.882810520538825,14.772284068230064,14.791347175083272,14.842426610628946,-0.7457,"-7.09051,5.38181"
UID_0300005_RVC_001.tbl,OGLE-TR-56,3,1,70.0,49370.84718563814,49370.84718563814,49370.84718563814,49370.84718563814,+0.0000,"0,0"
UID_0300005_RVC_002.tbl,OGLE-TR-56,5,1,90.0,80.70497729485994,80.55739950073618,80.6429873516425,80.7649252464683,-0.5914,"-77.8935,-114.395"
UID_0300005_RVC_003.tbl,OGLE-TR-56,11,1,87.0,106.27172765066402,106.04393078808067,106.18743821228098,106.2707089209374,-0.4427,"5.10928,0.0294028"
UID_0300006_RVC_001.tbl,TrES-1,8,1,15.15,11.38683574777462,11.385900967305659,11.386129696724339,11.387031785479271,-0.2886,"-0.735898,-0.123454"
UID_0300006_RVC_002.tbl,TrES-3,20,1,12.2,14.188368475944461,13.426965263903675,13.550670820694345,15.570045601718737,-0.1067,"164.817,6059.84"
UID_0300007_RVC_001.tbl,XO-1,6,1,16.0,5.267747200332819,5.267026793203645,5.2672491793815635,5.267519938874111,-0.4429,"0.0202444,-0.0199658"
UID_0300007_RVC_002.tbl,XO-1,4,1,63.5,5.453377606906736,5.409193535919632,5.414799982015957,5.4241032958851045,+1.1834,"16.7673,-5.51022"
UID_0300008_RVC_001.tbl,BD -10 3166,17,1,5.0,7.473591662992519,7.476014247089005,7.476233510866053,7.476874451640952,-1.0140,"-0.0296443,-0.000102138"
UID_0300008_RVC_002.tbl,BD -10 3166,31,1,3.6,4.989535531939278,4.9894015657880155,4.98953242855112,4.989535428299022,-1.0298,"0.0016458,4.69156e-06"
UID_0300013_RVC_001.tbl,TrES-2,11,1,7.2,5.987923530227817,5.9882251141641065,5.98835385540675,5.988495398795998,+0.6788,"1.17043,-0.262293"
UID_0300013_RVC_002.tbl,TrES-2,56,1,6.165,6.625499963138268,6.625172772680903,6.6332929402021055,6.67646980730368,+0.7064,"-0.488854,289.798"
UID_0300013_RVC_003.tbl,2MASS J19071403+4918590,21,1,,,,,,+0.0000,"0,0"
UID_0300013_RVC_004.tbl,2MASS J19071403+4918590,21,1,,,,,,+0.0000,"0,0"
UID_0300014_RVC_001.tbl,HAT-P-1,9,1,3.9,25.8606666070057,25.843297096517755,28.41242918163249,28.41677799169963,+0.0490,"20.7445,4.18226"
UID_0300014_RVC_002.tbl,HAT-P-1,4,1,4.824999999999999,3.613298539228363e-05,5.051402843293958e-05,7.524829838798619e-05,8.883950707173456e-05,+0.7038,"18.8438,20.6751"
UID_0300014_RVC_003.tbl,HAT-P-1,88,1,2.59,12.115769617243409,12.1152378119965,12.115778783167306,12.115815368321844,+0.0059,"-0.0187023,-5.21254e-05"
UID_0300014_RVC_004.tbl,HAT-P-1,33,1,7.15,9.016958195476963,9.016812241461864,9.017090734246757,9.018159499300719,-2.0206,"-2.43026,-0.0560559"
UID_0300014_RVC_005.tbl,HAT-P-1,4,1,4.824999999999999,3.009117646625265,3.0058326117094056,3.007316504022448,3.0081127071344906,+2.0727,"-3.68783,-6.43925"
UID_0300014_RVC_006.tbl,2MASS J22574684+3840302,31,1,,,,,,+0.0000,"0,0"
UID_0300014_RVC_007.tbl,2MASS J22574684+3840302,31,1,,,,,,+0.0000,"0,0"
UID_0300017_RVC_001.tbl,WASP-1,7,1,13.0,14.460732271732251,14.439900841536707,14.444025369464518,49.78866391861325,+0.0384,"-2.97903,-2.62761"
UID_0300017_RVC_002.tbl,2MASS J00204007+3159239,28,1,,,,,,+0.0000,"0,0"
UID_0300017_RVC_003.tbl,2MASS J00204007+3159239,28,1,,,,,,+0.0000,"0,0"
UID_0300018_RVC_001.tbl,WASP-2,9,1,12.0,34.75984444910755,34.76986674328323,34.79167700513013,34.80099030447092,+1.0619,"0.0143801,-0.186747"
UID_0300036_RVC_001.tbl,CoRoT-1,9,1,27.1,18.61981555365958,18.58031470376875,18.605414444556853,18.624195602770012,+0.7155,"0.416096,-0.0321489"
UID_0300037_RVC_001.tbl,2MASS J02462210+4939110,11,1,,,,,,+0.0000,"0,0"
UID_0300037_RVC_002.tbl,2MASS J02462210+4939110,11,1,,,,,,+0.0000,"0,0"
UID_0300040_RVC_001.tbl,HAT-P-3,9,1,1.5,2.7593956772225856,2.75735340004746,2.7593879458838297,2.7594180755548128,+1.1225,"0.210795,-0.00547818"
UID_0300040_RVC_002.tbl,2MASS J13442258+4801432,23,1,,,,,,+0.0000,"0,0"
UID_0300040_RVC_003.tbl,2MASS J13442258+4801432,23,1,,,,,,+0.0000,"0,0"
UID_0300042_RVC_001.tbl,TrES-3,7,1,9.3,7.275058029699411,7.273870001591311,7.282369950010179,7.293410471382278,+0.6461,"6.16434,-65.862"
UID_0300042_RVC_002.tbl,TrES 3,11,1,10.7,23.32382824146325,23.314364123938738,23.326017407429347,23.329059957579066,-0.6410,"-0.271442,0.00233441"
UID_0300043_RVC_001.tbl,TrES-4,4,1,10.95,2.880956706985568,2.8454989702271294,2.84686528118265,2.8651942368930974,+1.1041,"0.36642,8.48608"
UID_0300043_RVC_002.tbl,TrES-4,31,1,15.8,22.872047020263985,22.870042608981684,22.871066388745575,36.55522579217181,+0.8397,"-0.625599,0.00175628"
UID_0300044_RVC_001.tbl,XO-3,55,1,32.0,51.74836442444646,51.741453789013335,51.75004238364331,51.77012693199158,-0.6188,"1.37539,-0.0284937"
UID_0300044_RVC_002.tbl,XO-3,11,1,183.0,57.48086033359958,57.479844060700124,57.48018827900229,57.48096895054392,-0.6510,"-1.07517,-0.00775088"
UID_0300044_RVC_003.tbl,XO-3,10,1,141.0,74.9549185606767,74.50607461186488,74.89792760026545,432.35605107171875,-0.6162,"23.9811,0.414169"
UID_0300044_RVC_004.tbl,XO-3,39,1,8.98,42.026831913462985,42.48275927878349,44.343986674107605,44.91702090973338,+0.1436,"-5434.22,12892.6"
UID_0300046_RVC_001.tbl,HAT-P-4,9,1,2.1,1.8198932083031616,1.8198365224979376,1.8198431520684286,1.819888101169354,-1.2963,"-0.199181,0.00522826"
UID_0300047_RVC_001.tbl,HD 171028,19,1,0.8,12.695697712318129,12.695425076631775,41.31081007186634,45.985262888520296,+67.6551,"-0.0239855,1.45376e-06"
UID_0300048_RVC_001.tbl,CoRoT-2,3,1,39.0,23128.276536030808,23128.276536030808,23128.276536030808,23128.276536030808,+0.0000,"0,0"
UID_0300048_RVC_002.tbl,CoRoT-2,12,1,19.0,28.460500271334944,27.798978895490844,28.560317404640095,29.86145463784631,+0.0966,"34.3882,6.18532"
UID_0300048_RVC_003.tbl,CoRoT-2,11,1,26.0,27.81517830476132,27.766283647556097,27.81763575931534,27.827651823152433,-0.8510,"-4.68057,0.108134"
UID_0300048_RVC_004.tbl,CoRoT-2,21,1,19.0,110.82157134215093,110.32279791922235,110.37145376302695,111.37179766693612,+0.1474,"-1228.18,-2429.6"
UID_0300048_RVC_005.tbl,CoRoT-2,8,1,27.5,101.9865920224087,101.8826985768839,101.94360788365283,102.36244925077317,+0.2175,"-2259.71,-19239.9"
UID_0300050_RVC_001.tbl,HAT-P-5,8,1,16.15,25.23931462037118,25.230997038877668,25.235062859485218,25.237532819636687,-0.2708,"0.10089,-0.0114736"
UID_0300051_RVC_001.tbl,HAT-P-6,15,1,4.61,8.537236623367871,8.531656153720965,8.536958978032153,8.537237901606163,-0.4675,"0.0401383,0.000478499"
UID_0300056_RVC_001.tbl,WASP-3,7,1,18.0,25.645590320932445,25.64607201281275,25.64654853674543,25.656854639517817,-0.5060,"1.39031,0.0768131"
UID_0300056_RVC_002.tbl,WASP-3,33,1,36.26,66.2841070058271,66.28366553696567,66.2842710368945,66.28428199520876,+0.4303,"-0.157399,-0.000220435"
UID_0300056_RVC_003.tbl,WASP-3,33,1,7.19155,58.46802148560036,58.42955083210638,58.453906107540355,58.49601182775991,-0.5562,"-2.85654,0.0103578"
UID_0300058_RVC_001.tbl,WASP-5,11,1,14.0,9.173066606213256,9.191845906306632,9.19219360830008,9.19271001796395,-0.0077,"-0.760299,0.0187996"
UID_0300061_RVC_001.tbl,HAT-P-7,8,1,1.54,1.980228625435847,1.9801518045470543,1.980388567193569,1.9811284175450312,+0.6216,"-1.59191,0.626164"
UID_0300061_RVC_002.tbl,HAT-P-7,17,1,2.08,5.788629555589287,5.7773003095804505,5.778024222893672,5.77960166219958,+0.6210,"0.0409021,-0.000417885"
UID_0300061_RVC_003.tbl,HAT-P-7,69,1,6.07,13.932957188251402,13.93295515906149,13.932957903654007,14.604956931836396,+0.7792,"5.92403,1.41059"
UID_0300062_RVC_001.tbl,WASP-6,35,1,14.07,11.075693956211731,11.075577693962293,11.075590801264198,11.075629225277792,+0.0117,"-0.432774,0.00241122"
UID_0300062_RVC_002.tbl,WASP-6,44,1,6.665,13.761931089250664,13.760978237349148,13.761927516871683,13.76193235958666,+1.6649,"2.14027,-0.482034"
UID_0300063_RVC_001.tbl,WASP-7,11,1,20.2,28.046838193682486,28.044659689117385,28.04689065969984,28.04841914672877,+0.0065,"0.0337362,0.0232195"
UID_0300066_RVC_001.tbl,WASP-10,7,1,26.0,29.624701688504135,29.549429289996542,29.637616722668078,29.65111745881141,-0.0337,"1.74867,0.0249419"
UID_0300066_RVC_002.tbl,WASP-10,7,1,16.0,14.230498163996128,14.230312235764568,14.230588780501831,574.1053803517227,-0.0334,"-1.10301,-0.0112656"
UID_0300067_RVC_001.tbl,HAT-P-10,8,1,2.135,9.677102117945907,9.265284669978625,9.389149975987383,9.730448650404027,+1.0209,"-0.0536401,-0.000108697"
UID_0300067_RVC_002.tbl,WASP-11,6,1,23.2,42.973695437927155,42.919980962835986,42.97595054173111,54.24752842247493,-0.8169,"4.51714,-0.330828"
UID_0300067_RVC_003.tbl,WASP-11,7,1,10.3,11.815993045304635,11.79971081037172,11.806666940904803,11.822592488786402,+1.0185,"-1.12558,-5.18266"
UID_0300069_RVC_001.tbl,WASP-13,11,1,8.2,11.993915676471302,11.993839596367422,11.994293478913677,11.994482606919167,+1.3682,"0.0949305,-3.03634"
UID_0300070_RVC_001.tbl,WASP-14,11,1,10.7,22.341512875900886,22.44974844507255,22.45033804681976,22.45106301490222,-0.3711,"0.120371,0.0245626"
UID_0300070_RVC_002.tbl,WASP-14,5,1,1.3,3.2166108768479207,3.136724342042406,3.1513439128478566,3.243882355050069,-0.3608,"-0.7062,0.0104232"
UID_0300070_RVC_003.tbl,WASP-14,39,1,5.6,8.102114699457964,7.029923524299873,7.899295238816837,9.562600516730434,-0.2453,"-91.1783,547.674"
UID_0300070_RVC_004.tbl,WASP-14,6,1,7.9,1.8700339078946435,1.8697329572842425,1.869828285727458,1.8699449086037756,-0.3710,"3.42227,-0.403322"
UID_0300070_RVC_005.tbl,WASP-14,21,1,10.7,19.284152520356653,19.283912567532337,19.284105647467744,19.2841681885876,-0.3732,"-5.27303,0.156746"
UID_0300071_RVC_001.tbl,WASP-15,21,1,12.6,13.571358317200968,13.571345543525965,13.571353880896593,13.571367596208532,-1.6187,"0.0252882,0.00258389"
UID_0300072_RVC_001.tbl,XO-4,9,1,40.0,24.53911987060809,24.539043520695078,24.53904926750266,24.541219411656396,-0.5848,"-3.08594,0.00712756"
UID_0300073_RVC_001.tbl,XO-5,10,1,32.0,12.954930728713633,12.954793909253901,12.954894288271797,12.955090469750873,-0.0500,"0.68802,-0.159421"
UID_0300073_RVC_002.tbl,XO-5,16,1,3.145,11.119335186557642,11.119373270021915,11.119590226724531,11.119630151768975,+0.0042,"0.0157832,8.08009e-05"
UID_0300075_RVC_001.tbl,CoRoT-4,13,1,15.0,16.060951046775003,16.05270164430594,16.053962881171838,16.057986931238283,-4.5011,"0.17319,-0.018043"
UID_0300075_RVC_002.tbl,CoRoT-4,7,1,24.0,10.536638678621708,10.536295392340705,10.536442587299653,10.541375901275673,-0.7905,"-0.627549,0.00597936"
UID_0300078_RVC_001.tbl,HAT-P-9,15,1,23.0,16.448342023183606,16.428378192454808,16.43102945917351,16.448410088346847,+0.0309,"-0.0511813,-0.000948371"
UID_0300082_RVC_001.tbl,HAT-P-8,10,1,4.1,7.299890991054163,7.285234534803594,7.304952342526808,7.3122730051968645,-0.2041,"-0.463559,0.00946508"
UID_0300083_RVC_001.tbl,CoRot-7,2,3,8.4,31141.899997306446,31141.899997306446,31141.899997306446,31141.899997306446,"+0.0000,+0.0000,+0.0000","0,0"
UID_0300084_RVC_001.tbl,CoRoT-6,14,1,48.5,41.50006918447153,41.4994646555675,41.500244500968684,41.50526048828354,-0.2833,"0.70091,0.0220304"
UID_0300085_RVC_001.tbl,HAT-P-12,21,1,2.84,5.029601922808231,5.029601378792804,5.029601447285013,5.029603906816636,+0.0336,"0.000900176,-3.86982e-05"
UID_0300086_RVC_001.tbl,BD +20 2457,37,2,7.2,59.51648287844809,59.5164526354522,59.516484739737315,59.51648618391989,"-0.4734,-1.5733","0.00218919,1.77121e-05"
UID_0300087_RVC_001.tbl,HD 240210,38,1,8.4,34.654262439639865,34.65425953391179,34.65425985388398,34.654265076393365,-6.4463,"0.0502347,7.66644e-05"
UID_0300088_RVC_001.tbl,HAT-P-13,96,2,1.57,4.122099445455343,4.122101327863605,93.78107899842742,104.68083755124799,"+0.0001,+22.7115","0.0532744,1.64456e-05"
UID_0300090_RVC_001.tbl,WASP-16,30,1,8.18,10.925385750379274,10.925357225456626,10.925376075082308,10.925379286255675,+1.4299,"0.0089439,8.56174e-05"
UID_0300091_RVC_001.tbl,WASP-17,41,1,30.7,35.03046286540308,35.03206053371684,35.03403377780332,35.03620394183836,-1.1252,"-0.0421052,0.000100185"
UID_0300091_RVC_002.tbl,WASP-17,3,1,10.5,49508.73070402186,49508.73070402186,49508.73070402186,49508.73070402186,+0.0000,"0,0"
UID_0300095_RVC_001.tbl,WASP-19,34,1,20.35,23.05243874200887,23.055655272418832,23.05669825816049,23.056936746290646,+0.3921,"0.0589036,0.000134181"
UID_0300098_RVC_001.tbl,Kepler-6,9,1,4.65,4.510483643727555,4.509825651770039,4.510468420929709,4.510720907859137,+1.5785,"-0.0942064,-0.00109665"
UID_0300099_RVC_001.tbl,Kepler-7,9,1,8.1,5.246973856824596,5.243632543921005,5.246842218924558,5.247908915493651,+0.1086,"0.0743407,0.42973"
UID_0300100_RVC_001.tbl,Kepler-8,24,1,33.2,33.73501969826463,33.735010488581395,33.735010903045655,33.73528029037738,-1.7255,"0.397585,0.0104543"
UID_0300102_RVC_001.tbl,HAT-P-14,14,1,3.46,6.772248000112047,6.772233799290307,6.772242463284084,6.772531398418583,-1.8454,"-0.0413099,0.000207624"
UID_0300105_RVC_001.tbl,WASP-22,37,1,15.0,17.450319848874454,17.44820423007991,17.450540931814157,17.451139159244423,-1.2129,"0.132013,-0.000136112"
UID_0300105_RVC_002.tbl,WASP-22,6,1,2.75,1.5850125003531845,1.58500731380224,1.5850163299185092,1.5850525132426203,-1.2174,"-0.31355,-0.0432438"
UID_0300106_RVC_001.tbl,WASP-26,16,1,9.73,9.153121586680081,9.151904752561244,9.152821079011472,9.153122845889788,+0.5759,"-0.0997964,0.00258519"
UID_0300107_RVC_001.tbl,WASP-21,13,1,14.0,10.948588810230238,10.948151799044933,10.95135077287952,10.953864372646812,-2.0737,"-0.0449419,-0.000351635"
UID_0300107_RVC_002.tbl,WASP-21,3,1,29.0,89460.90942076991,89460.90942076991,89460.90942076991,89460.90942076991,+0.0000,"0,0"
UID_0300107_RVC_003.tbl,WASP-21,15,1,3.1,5.754956358114203,5.754888708168534,5.754951380284114,5.7549885024373495,-0.0874,"-0.0155346,2.99884e-05"
UID_0300107_RVC_004.tbl,WASP-21,11,1,18.0,14.243035136798074,14.236978450524713,14.24145410298128,14.24410603339875,+1.8637,"-0.58045,-0.0443171"
UID_0300108_RVC_001.tbl,WASP-24,63,1,11.6,50.14593311515491,50.15890138075546,50.18219907857613,58.88521883888575,-0.4615,"21.6922,1.77639"
UID_0300109_RVC_001.tbl,WASP-25,29,1,13.0,17.415040215795916,17.41429160172263,17.414445866631798,17.415192503762025,+1.8752,"0.353402,0.00130145"
UID_0300113_RVC_001.tbl,HAT-P-15,23,1,2.68,8.726023419180837,8.7256658215333,8.726022393956706,8.726068933366115,+3.4606,"-0.0138656,5.34859e-05"
UID_0300114_RVC_001.tbl,CoRoT-8,19,1,13.4,11.63707201232801,11.633254766613968,11.635492934683423,11.637630681094967,-0.1305,"0.0159261,0.000260313"
UID_0300114_RVC_002.tbl,CoRoT-8,2,1,33.7,37578.201569406694,37578.201569406694,37578.201569406694,37578.201569406694,+0.0000,"0,0"
UID_0300122_RVC_001.tbl,WASP-36,19,1,25.0,17.6410510915368,17.640907855453346,17.641426095304094,17.64155149454618,+0.0056,"-0.0174561,-3.97637e-05"
UID_0300123_RVC_001.tbl,HAT-P-18,24,1,2.46,5.129890888842026,5.128363129783275,5.128535424774522,5.128662392228262,+0.0279,"0.00856542,-5.19992e-06"
UID_0300126_RVC_001.tbl,HAT-P-20,10,1,2.3099999999999996,12.984436000705433,12.951481679504028,12.994266546678258,13.015267759228651,+0.0011,"-0.063345,0.00073078"
UID_0300127_RVC_001.tbl,HAT-P-21,15,1,2.75,21.5008175348273,21.500596832445062,21.500788299760128,21.514742961988198,+0.8957,"-0.331326,0.00264611"
UID_0300128_RVC_001.tbl,HAT-P-22,12,1,1.3050000000000002,7.187339156394675,7.180850375928999,7.188441413907279,7.197374345055,-0.8751,"-0.00626196,-0.000694181"
UID_0300129_RVC_001.tbl,HAT-P-23,13,1,4.74,30.009891079191224,30.002567248866843,30.00724197442228,30.007650873309036,+0.0023,"0.0485309,5.01063e-06"
UID_0300130_RVC_001.tbl,HAT-P-24,18,1,6.46,10.115368202552395,10.115634407238502,10.115671896850703,10.115740883330801,+1.6060,"-0.0869622,-0.000561432"
UID_0300131_RVC_001.tbl,HAT-P-25,8,1,2.6,3.083536625395377,3.083405079827695,3.0838055884678885,3.085320946451908,+0.0004,"-0.263668,0.00809335"
UID_0300134_RVC_001.tbl,WASP-32,36,1,8.559999999999999,11.915887511963488,11.915852048107231,11.915871430865408,132.41711450727104,-0.1077,"-3.33065,-3.14496"
UID_0300135_RVC_001.tbl,WASP-38,63,1,6.21,20.021742202300825,20.021964609213462,20.025925581336146,20.036406939842347,-0.5764,"-171.775,2243.09"
UID_0300136_RVC_001.tbl,HAT-P-26,12,1,1.7850000000000001,1.8667473453303756,1.8666320781944128,1.8666903036401443,1.8667525523250543,+1.0587,"-0.0368425,-0.000179376"
UID_0300144_RVC_001.tbl,2MASS J19024305+5014286,21,1,,,,,,+0.0000,"0,0"
UID_0300144_RVC_002.tbl,2MASS J19024305+5014286,21,1,,,,,,+0.0000,"0,0"
UID_0300145_RVC_001.tbl,HAT-P-27,36,1,7.24,6.386441007029731,6.3864363262280115,6.386440058658502,6.386452848005661,+1.5178,"0.26291,-0.258407"
UID_0300149_RVC_001.tbl,Kepler-40,11,1,53.0,67.40934248202335,67.3315099721419,67.56545475089568,67.71154026181397,-3.4275,"1.89247,-0.0926821"
UID_0300150_RVC_001.tbl,HAT-P-28,11,1,10.8,7.335678007971907,7.332013154189151,7.336674474305846,7.342542827414998,+0.0008,"-1.10527,0.22018"
UID_0300150_RVC_002.tbl,HAT-P-28,6,1,3.04,2.037217957070074,2.031533879902627,2.035631373560521,2.053106673780944,+0.0450,"-0.354004,-0.00287265"
UID_0300151_RVC_001.tbl,HAT-P-29,8,1,2.4800000000000004,6.299791402210165,6.298653857836757,6.299394783681191,6.300655134234001,+0.3769,"0.0307895,-0.000818274"
UID_0300157_RVC_001.tbl,WASP-44,17,1,25.0,25.33746868526765,25.337703036183342,25.337706056838307,25.338316338430808,-0.0018,"0.0648359,-0.000136074"
UID_0300158_RVC_001.tbl,WASP-45,13,1,12.0,5.769157246127079,5.76765178245146,5.768035176907129,5.769769408253738,-1.5439,"-0.235643,0.00845652"
UID_0300165_RVC_001.tbl,CoRoT-18,5,1,76.0,26.952346843556384,26.923219248917516,26.9520764890746,27.030062327201293,+0.0043,"15.5855,-4.03091"
UID_0300165_RVC_002.tbl,CoRoT-18,18,1,45.5,68.08746068866816,68.08024877323811,68.10031607643407,68.21631717186614,-0.8891,"-6.39552,-0.198731"
UID_0300165_RVC_003.tbl,CoRoT-18,11,1,62.0,32.756570203266705,32.74492577721546,32.746541694891604,32.75648134625646,-0.0084,"0.271097,0.0410308"
UID_0300167_RVC_001.tbl,CoRoT-19,5,1,34.0,3.201268756215208,3.191182815806902,3.1949081290555603,3.1994106029515366,+1.9404,"-1.37342,0.633968"
UID_0300167_RVC_002.tbl,CoRoT-19,18,1,18.0,21.81874949586646,21.818635430230408,21.81870850750401,21.81874912641652,+0.0500,"-0.110039,0.00741427"
UID_0300167_RVC_003.tbl,CoRoT-19,2,1,71.5,15.518442764216566,15.518442764216566,15.518442764216566,15.518442764216566,+0.0000,"0,0"
UID_0300167_RVC_004.tbl,CoRoT-19,7,1,34.0,21.869529420196024,21.855140990694693,21.871998817323977,21.87803731555093,-1.9465,"-1.91845,0.0621889"
UID_0300168_RVC_001.tbl,Kepler-15,24,1,23.450000000000003,12.09111651021912,12.094378494970117,12.101561080405508,12.116349452882371,-2.4448,"0.146472,0.00131396"
UID_0300168_RVC_002.tbl,Kepler-15,6,1,20.450000000000003,2.6552324647641434,2.6545385093036344,2.654985253151211,2.662829713753944,-0.0156,"-0.719893,-0.0340665"
UID_0300169_RVC_001.tbl,Kepler-17,13,1,56.24,62.30468399892624,62.3046837632899,62.305439583786686,62.309146531822016,-0.7347,"-0.211893,0.00904595"
UID_0300171_RVC_001.tbl,TrES-5,8,1,25.1,19.267150813002793,19.267176583404023,19.267341552241604,19.26792111059394,-0.7343,"-0.101163,-0.00122321"
UID_0300175_RVC_001.tbl,Kepler-12,16,1,19.1,19.69635788020887,19.69632008009987,19.69909191548238,19.6992196753714,+2.1243,"0.0554226,-0.00012187"
UID_0300177_RVC_001.tbl,Kepler-43,8,1,20.5,13.82146381495897,13.819883709254604,13.821173936498885,13.821867794514057,-0.0173,"0.0732255,-0.0236634"
UID_0300178_RVC_001.tbl,Kepler-44,7,1,23.0,9.391785414865831,9.364831671148051,9.377816571676894,9.381195771278502,+0.0083,"0.846895,0.146038"
UID_0300179_RVC_001.tbl,Qatar-2,44,1,28.75,29.70107365216492,29.697434906266153,29.70133688977783,29.701406278803148,-0.0040,"-0.656456,0.0439264"
UID_0300182_RVC_001.tbl,Kepler-20,30,6,2.645,2.995009144064213,2.9737111155293987,2.9848293016691576,2.9896593244134504,"+4.6722,-3.1206,+1.1507,+38.2056,+0.1549,-2.0267","0.00392347,8.31944e-06"
UID_0300184_RVC_001.tbl,CoRoT-23,10,1,77.0,24.97531289932276,24.96939616396434,24.973574601221728,24.976904412069317,-0.0173,"-2.60286,-0.124383"
UID_0300208_RVC_001.tbl,Kepler-100,49,2,2.61,4.537292930754132,4.537318771835733,4.5378749373637595,4.53837154585169,"+15.6081,+1.4122","0.00212157,-5.41079e-06"
UID_0300216_RVC_001.tbl,2MASS J19254039+3840204,18,2,,,,,,"+0.0000,+0.0000","0,0"
UID_0300216_RVC_002.tbl,2MASS J19254039+3840204,18,2,,,,,,"+0.0000,+0.0000","0,0"
UID_0300243_RVC_001.tbl,Kepler-77,11,1,18.0,10.96215375957457,10.962149915036965,10.962254302363698,10.96283145282579,+1.7760,"-0.216541,0.00503058"
UID_0300243_RVC_002.tbl,Kepler-77,4,1,38.0,0.0031429387037149583,0.0001374000101707357,0.0006650107319840367,0.0056333454335677985,+0.2979,"13.1992,4.45893"
UID_0300286_RVC_001.tbl,Kepler-74,5,1,11.0,8.441863602879122,8.441768324131264,8.44416325280325,11.940239202883898,-0.7010,"-20.2403,-1.20067"
UID_0300286_RVC_002.tbl,Kepler-74,12,1,21.5,24.50571362800197,24.500077727008122,24.505573560796222,24.507270274619177,+0.8540,"-0.00762877,0.011448"
UID_0300316_RVC_001.tbl,2MASS J18561431+4431052,20,3,,80.16567724241058,80.16567724241058,80.16567724241058,80.16567724241058,"+0.0000,+0.0000,+0.0000","0,0"
UID_0300316_RVC_002.tbl,2MASS J18561431+4431052,20,3,,,,,,"+0.0000,+0.0000,+0.0000","0,0"
UID_0300317_RVC_001.tbl,Kepler-68,52,4,2.0,3.051665059619188,3.0434819634681416,3.0511323581837853,3.0533311824278364,"+6.4736,-2.5735,+7.1578,-3.8792","0.0133024,-1.53188e-05"
UID_0300317_RVC_002.tbl,2MASS J19240775+4902249,22,4,,,,,,"+0.0000,+0.0000,+0.0000,+0.0000","0,0"
UID_0300317_RVC_003.tbl,2MASS J19240775+4902249,22,4,,,,,,"+0.0000,+0.0000,+0.0000,+0.0000","0,0"
UID_0300788_RVC_001.tbl,Kepler-75,2,1,68.0,64778.119074111586,64778.119074111586,64778.119074111586,64778.119074111586,+0.0000,"0,0"
UID_0300788_RVC_002.tbl,Kepler-75,9,1,34.0,726.342686922178,15.600696832745315,640.9822382834552,681.8512046552378,-0.0552,"68.3026,3.78071"
UID_0301405_RVC_001.tbl,2MASS J19344300+4651099,23,1,,,,,,+0.0000,"0,0"
UID_0301405_RVC_002.tbl,2MASS J19344300+4651099,23,1,,,,,,+0.0000,"0,0"
UID_0302448_RVC_001.tbl,CoRoT-16,24,1,41.9,46.18133553916167,46.16546883290641,46.21073286292676,46.23080551884932,-0.0131,"0.0488427,-0.0013037"
UID_0302448_RVC_002.tbl,CoRoT-16,7,1,27.4,14.045733818341466,14.040588641319106,14.056215414955576,20.81260178455561,+0.5341,"-0.00936955,0.000203106"
UID_0302459_RVC_001.tbl,HATS-1,6,1,27.45,137.43960840530093,137.34946184089324,137.42779990229096,137.57198419170157,+0.0136,"1.35012,2.36629"
UID_0302459_RVC_002.tbl,HATS-1,6,1,24.5,7.43715596034516,6.5140096680392405,6.522800104364666,7.670282383981194,-0.1246,"8.88569,-13.2897"
