P_true,snr,K_true,e_true,omega_true,P_rec,K_rec,e_rec,dP_rel,dK_rel,de,chi2,alias
1.0,10.0,29.900247296124824,0.19409707971229212,308.5043429305021,1.2842923079380466,72.16536617717713,0.0,0.2842923079380466,1.4135374354087704,0.19409707971229212,144.02197331807034,0
1.0,10.0,42.19496864645379,0.35082856486025343,187.17182355141915,782.7162762571721,5.8149791471025765,0.7647233090342882,781.7162762571721,0.8621878547694741,0.41389474417403477,3.1128487359344343,1
1.0,10.0,59.25680161842007,0.38555515063519574,100.04828896748042,1.1317943897998068,138.16305523433698,0.7240545075333515,0.13179438979980684,1.331598254729104,0.3384993568981558,10.293221711972985,0
1.0,10.0,55.74699381369396,0.03203081154391299,100.38976248678426,0.5000179446179616,24.126527357222876,0.0,0.49998205538203844,0.5672138404834249,0.03203081154391299,2.6640131106276344,1
1.0,10.0,51.15100410088889,0.04973489231834566,200.89274551027844,335.8238628549224,33.11898336308884,0.8989987290030845,334.8238628549224,0.35252525448443145,0.8492638366847389,1.2799141035257224,1
1.0,10.0,43.48349065436018,0.08079056574406392,68.16605402784785,0.5497351937249801,37.84365562780738,0.9405297978017491,0.45026480627501986,0.12970060456697222,0.8597392320576851,16.01237862984559,1
1.0,10.0,41.2480333090687,0.21556004504418136,32.23565135466343,0.909185944109296,12.695069439780097,0.0,0.09081405589070402,0.6922260670064726,0.21556004504418136,10.87537456513367,0
1.0,10.0,51.08372313924042,0.25740581736438856,288.7798271018368,1.1555749122080416,21.924714680009764,0.31946425651142657,0.15557491220804165,0.5708082079246863,0.062058439147038014,6.573789680509015,0
1.0,10.0,53.17912913310407,0.39302739209150916,57.1340797251717,0.5000109860317274,50.06245718753553,0.0,0.49998901396827256,0.05860705123184142,0.39302739209150916,18.76971070698905,1
1.0,10.0,57.08557141950145,0.3795406823599418,219.23015931990764,174.54301585253728,19.76481982455083,0.3963987941425068,173.54301585253728,0.6537685559927878,0.016858111782564966,2.099563753675334,1
1.0,10.0,58.11964351422178,0.03859472687235069,228.52098994996595,0.5000054778762998,36.22674849558845,0.0,0.4999945221237002,0.3766866707170386,0.03859472687235069,9.24975175396427,1
1.0,10.0,39.60050853365708,0.6607571493630002,188.945281509043,1.5716636227549101,29.112560199463967,0.8110129143613485,0.5716636227549101,0.26484377909640333,0.15025576499834825,25.04601738778359,1
1.0,10.0,50.446391635535434,0.24118201567525135,25.832552098959596,0.5035116884955307,24.49737266833896,0.4810266551384047,0.49648831150446926,0.5143880092489602,0.23984463946315335,1.7590285226334454,1
1.0,10.0,36.505298703068114,0.4413155133948024,60.17208182845165,0.5000064757785873,29.459753015778325,0.36165528229890204,0.49999352422141274,0.19300063107544552,0.07966023109590037,1.1454873117258806,1
1.0,10.0,54.65434296407511,0.4478062655665489,22.551919805874,0.500001695711298,20.417709997499177,0.7510312748307124,0.49999830428870196,0.6264210876906899,0.3032250092641635,0.44024810785032625,1
